latitude,longitude,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,nearest_station,nearest_station_distance,log_preds,preds,ID,True Price
40.71623,-73.99521,15,3,538.0,0.16,1,0,372,0.005038667284114635,4.756132553128905,116.29528920158788,22324099,41
40.78023,-73.97884,5,28,7.0,0.8,1,24,574,0.023534571166690464,6.032319795330515,416.6805226063285,13864889,135
40.75844,-73.98965,2,13,32.0,1.82,3,224,1175,0.004211898621741111,4.758839042513207,116.61046748820746,30246323,200
40.71377,-73.99311,2,119,15.0,2.72,1,78,372,0.00804208977816293,5.999587879249491,403.26256637075966,9325979,190
40.66061,-73.99765,1,5,92.0,1.35,1,89,572,0.013079769913880454,5.5486294915261025,256.8852511290864,32813805,40
40.68234,-73.98088,3,0,-1.0,0.0,1,0,1376,0.0037955443614832393,4.994051135926384,147.53289028808555,7577608,100
40.67295,-73.95883,1,2,186.0,0.22,1,0,346,0.00263982461538239,4.9187857611607635,136.836360248275,23541020,40
40.7975,-73.97161,2,83,8.0,3.01,1,37,574,0.010253136105596732,6.029420976785045,415.47439040366856,17728927,199
40.6751,-73.953,2,9,7.0,3.38,1,223,347,0.00618044860831223,5.492321317137647,242.82021587237375,32160052,71
40.84321,-73.83129,2,22,3.0,4.93,1,3,1797,0.012124824452338614,5.995315300070579,401.5432706550561,32475687,100
40.68828,-73.92329000000002,30,2,205.0,0.25,6,255,292,0.018846513789051614,6.018357270409028,410.90303841936344,24834824,62
40.74978,-73.99686,90,20,205.0,0.31,19,219,1175,0.012308345542739026,5.995315300070579,401.5432706550561,2093064,139
40.82943,-73.9469,2,13,23.0,3.42,1,65,774,0.008719547350635565,4.758839042513207,116.61046748820746,32986796,50
40.76266,-73.92773000000003,2,51,15.0,1.48,1,208,452,0.02577083865532363,6.002486697794962,404.4332473529365,14479761,105
40.79896,-73.96027,1,2,242.0,0.24,2,0,574,0.003102785845013871,4.756132553128905,116.29528920158788,29662087,145
40.70498,-74.01063,3,2,711.0,0.08,1,0,1362,0.00827343955075879,4.756132553128905,116.29528920158788,19862719,55
40.81569,-73.96058000000002,2,12,99.0,0.17,1,252,574,0.019617478940979347,4.793516111946221,120.72510626057583,1803279,100
40.80384,-73.95754000000002,30,1,98.0,0.3,6,364,574,0.008680489617518005,4.758839042513207,116.61046748820746,30334838,63
40.63800000000001,-74.01619000000002,1,14,41.0,1.0,8,127,387,0.0053488257590133545,5.5486294915261025,256.8852511290864,23044937,39
40.7387,-73.8771,30,0,-1.0,0.0,37,31,1439,0.016453216706752333,5.524209634695897,250.6881245048604,33849970,33
40.72457,-73.95435,60,1,38.0,0.77,1,220,1452,0.034525538402762346,6.028599226956009,415.1331146352424,30255064,100
40.81816,-73.93932,1,0,-1.0,0.0,2,88,1557,0.006390688538805099,4.690640470192245,108.92291935508052,34527143,150
40.63964,-73.95629,1,11,760.0,0.31,1,0,94,0.007709187376121778,5.1087725687948256,165.46713065777203,13733733,55
40.6854,-73.94976,30,1,219.0,0.14,8,0,347,0.007738662998220022,4.748879055195836,115.45479351370221,27483961,60
40.70397,-73.95536,14,27,56.0,0.36,1,312,919,0.022638954127786683,6.002154280170242,404.29882895625354,600286,180
40.80639,-73.95551,3,7,127.0,0.19,1,0,574,0.011890329684242132,5.665515317722595,288.7367339420042,10473676,125
40.76118,-73.99342,30,3,92.0,0.33,20,346,1175,0.008872389193430556,6.0053095386783255,405.5765109245633,26814302,120
40.81377,-73.96166,1,2,1074.0,0.05,1,0,574,0.017679200208150645,4.756132553128905,116.29528920158788,11640637,46
40.74855,-73.977,4,31,7.0,0.46,1,78,1452,0.003036419272751004,5.999587879249491,403.26256637075966,1878642,195
40.80527,-73.94579,2,3,278.0,0.09,6,365,574,0.018154794958908392,4.7625533854291096,117.04440414792651,13004967,220
40.71725,-73.96249,1,0,-1.0,0.0,1,0,573,0.03002683922759752,4.749626807708085,115.54115741098983,2289119,250
40.79502,-73.96703000000002,3,0,-1.0,0.0,1,0,574,0.005678112362415399,4.823063624237641,124.34545558647659,9819437,600
40.69424,-73.99313000000002,1,0,-1.0,0.0,1,0,573,0.00832364307261161,5.012431971231305,150.26974381897105,1300097,1500
40.76684,-73.96203,1,31,186.0,1.12,1,0,452,0.011667301530347705,5.628344178719564,278.20108476796236,17404164,126
40.78261,-73.91452,1,0,-1.0,0.0,1,0,1439,0.0425879386681342,4.969866245408079,144.00762440165767,7631233,49
40.75619,-73.80481999999998,1,62,31.0,3.9,3,172,1439,0.08707657802187528,5.642867274336801,282.2709074007187,23872299,50
40.68979,-73.82974,1,16,49.0,0.53,1,361,1130,0.01867376408226538,5.550395343669014,257.33927325026394,16735848,33
40.81716,-73.94279,3,33,35.0,2.3,1,192,1557,0.00922500948509258,5.999587879249491,403.26256637075966,24428965,165
40.77488,-73.94934,2,0,-1.0,0.0,1,106,452,0.016215937376548882,5.768399716533974,320.02519162840326,36278959,210
40.65618,-73.95784,7,0,-1.0,0.0,1,53,83,0.013850895458419091,5.52339319480549,250.48353624833481,24116708,40
40.72829,-73.94355999999998,3,34,23.0,0.79,13,74,452,0.032343794227025595,5.572597526711632,263.11666493062427,10052587,189
40.76276,-73.98942,2,105,205.0,3.09,1,0,1175,0.007490674869450667,4.756132553128905,116.29528920158788,15080994,140
40.57609,-73.98605,3,52,3.0,1.95,6,150,386,0.018377773559373155,6.018357270409028,410.90303841936344,18240963,110
40.67548,-73.93992,3,32,6.0,4.62,1,0,347,0.01670946154129344,4.866564165747815,129.8739241626099,30714036,500
40.82079,-73.95115,1,23,36.0,0.39,1,219,1557,0.015001683238888786,6.018357270409028,410.90303841936344,3916312,145
40.8233,-73.94461,1,26,422.0,1.18,1,0,1557,0.008160637230018038,4.761886194577941,116.96633923729146,20928429,65
40.78223,-73.80724000000002,7,0,-1.0,0.0,1,365,1797,0.0678251663322568,5.686026473393981,294.72021229486126,7764516,35
40.73804000000001,-73.9852,1,3,593.0,0.07,1,0,1452,0.016223629741807567,5.655794886226012,285.9436851112368,10724373,110
40.73279,-73.95425999999998,6,5,358.0,0.24,1,0,452,0.026373964908593134,5.648472249547643,283.85747101070586,21530389,110
40.70785,-74.01239,2,7,24.0,1.79,327,275,1362,0.0063134492949583265,5.999587879249491,403.26256637075966,32238730,505
40.71808,-73.94261,5,1,0.0,1.0,2,40,919,0.03936509423334341,5.824800584471854,338.59360552245715,36032998,44
40.67623,-73.91144,1,11,185.0,1.11,1,0,908,0.006475352654489882,4.9187857611607635,136.836360248275,28538516,69
40.77031,-73.90793000000002,2,10,9.0,0.89,2,53,1439,0.02870374087121011,5.550395343669014,257.33927325026394,26584254,68
40.7754,-73.95236,2,8,344.0,0.26,1,0,452,0.016279896344879956,5.63513839526341,280.0976788201747,15675274,125
40.82885,-73.9412,1,1,63.0,0.47,3,72,774,0.003255350365161283,4.758839042513207,116.61046748820746,32042820,62
40.73908,-73.9203,1,134,7.0,3.93,3,308,1439,0.029931566280453247,5.558750047683015,259.4982730532463,15043788,45
40.7094,-74.00145,4,4,613.0,0.19,1,0,1667,0.004150717769244967,4.756132553128905,116.29528920158788,21384151,96
40.61838,-74.03227,3,19,8.0,0.55,4,337,387,0.02647072830505103,5.5486294915261025,256.8852511290864,14481668,65
40.76057,-73.99038,1,1,1297.0,0.02,1,0,1175,0.006186385859274558,4.754195556609107,116.07024365771655,9823636,85
40.73293,-73.95919,3,52,64.0,1.49,2,0,1452,0.02502485168787868,4.985267233178745,146.24265069318008,14322182,60
40.82513,-73.94617,7,0,-1.0,0.0,1,0,774,0.0094035921859619,4.313319399842684,74.68799724988281,818314,35
40.69338,-73.93125,4,3,471.0,0.16,1,0,342,0.027592844579720804,4.748879055195836,115.45479351370221,22250271,65
40.68782,-73.98514,30,7,69.0,0.23,21,319,1376,0.008236455366238557,5.999587879249491,403.26256637075966,7856749,123
40.70435,-73.92551999999998,5,19,23.0,0.62,3,0,342,0.02653405494829734,4.985267233178745,146.24265069318008,15481730,40
40.73491,-74.00578,2,11,36.0,0.27,1,49,372,0.017818913210406746,6.018357270409028,410.90303841936344,9976986,139
40.79994,-73.97094,1,0,-1.0,0.0,1,0,574,0.010236762183419961,4.772549051351476,118.22020758921215,2107372,400
40.67504,-73.95273,4,6,187.0,0.08,1,250,347,0.006360860397773573,5.999587879249491,403.26256637075966,803237,250
40.74184,-73.88393,2,6,9.0,2.77,1,292,1439,0.008988401415130699,5.550395343669014,257.33927325026394,34339714,42
40.74632,-73.97306999999998,30,0,-1.0,0.0,65,364,1452,0.005911781626570872,5.8250735799821936,338.6860526748491,27389045,305
40.66766,-73.98257,2,10,1027.0,0.25,1,0,572,0.014639389365685176,5.681413563135253,293.3638252551628,8145441,175
40.76297,-73.98888000000002,4,126,23.0,3.81,1,163,1175,0.007473016124700458,4.758839042513207,116.61046748820746,15449434,69
40.68641,-73.96124,12,1,523.0,0.06,1,0,919,0.00667761664069879,5.113798857360443,166.30090985665655,22548780,48
40.67512,-73.96185,3,0,-1.0,0.0,1,0,346,0.00544111698091361,4.914742204255348,136.28417179397272,21884557,55
40.67228,-73.9573,30,6,415.0,0.14,1,8,346,0.0027449943533569966,5.999587879249491,403.26256637075966,9575903,130
40.7211,-73.85968000000003,1,4,19.0,0.96,1,97,358,0.0314552675556636,5.550395343669014,257.33927325026394,31174636,45
40.75149,-73.9908,30,0,-1.0,0.0,232,203,1175,0.006409453174784846,5.781388001822863,324.20888077703427,30392780,206
40.77594000000001,-73.91786,3,25,38.0,3.04,1,6,452,0.03918203701953528,6.051430316615113,424.72007999164333,2637533,95
40.82565,-73.91095,1,0,-1.0,0.0,4,179,1557,0.0255813076288139,4.709118805809953,110.95434449111511,33987446,77
40.72361,-73.97877,3,5,869.0,0.08,2,31,372,0.02183087739877287,4.801473945260995,121.68964927925154,916311,180
40.72112,-74.00039,1,0,-1.0,0.0,1,0,372,0.003068678542955604,4.280017775764677,72.24172414780035,10695252,150
40.76245,-73.93285999999998,3,9,88.0,0.94,1,0,452,0.020665987152831324,5.055075803486547,156.81641712479865,28258594,66
40.76612,-73.98545,30,3,434.0,0.07,15,336,1175,0.010166887921091742,6.0053095386783255,405.5765109245633,8738086,200
40.8285,-73.94219,1,2,10.0,2.0,3,325,774,0.004303671223498512,4.758839042513207,116.61046748820746,34651745,55
40.73118,-74.0029,2,97,89.0,1.47,1,40,372,0.013429214720155886,6.016722640506243,410.2319126961442,850097,235
40.72928,-74.00135,4,3,918.0,0.05,1,0,372,0.011282602004860955,4.756132553128905,116.29528920158788,3219401,90
40.68928,-73.95976,5,12,72.0,0.28,2,189,919,0.008419604741319092,4.912910463789654,136.03476305743789,8762135,180
40.82291,-73.94171,2,49,8.0,0.9,1,193,1557,0.005329024300940148,5.999587879249491,403.26256637075966,4792342,105
40.67575,-73.94299000000002,3,0,-1.0,0.0,4,278,347,0.01372123482050341,5.743283590926705,312.0874980393615,35379899,100
40.72469,-73.99110999999998,3,1,553.0,0.05,1,0,372,0.0109844038527582,5.603843685699113,271.4678417319409,21426648,250
40.78593,-73.94169000000002,1,1,1261.0,0.02,1,0,574,0.022223454726915517,4.754195556609107,116.07024365771655,10272718,60
40.71787,-73.95396,5,0,-1.0,0.0,1,0,919,0.03660410692804886,5.015542240031694,150.73785070657436,9408391,100
40.71913,-73.95774,1,135,15.0,5.31,2,19,573,0.03500409681737348,5.865192167788722,352.54989833294024,19102027,75
40.7463,-73.91388,3,105,24.0,4.49,2,90,1439,0.022492676585975948,5.558750047683015,259.4982730532463,20155838,60
40.77349,-73.95137,6,1,1897.0,0.02,1,0,452,0.01446897111062769,5.728720430304255,307.57545224570123,2783468,150
40.75385,-73.96573000000002,28,1,49.0,0.6,49,234,1452,0.010590952837211913,6.01000743915409,407.48635161638515,30193375,675
40.75406,-73.99376,3,158,23.0,2.33,1,188,1175,0.007772637261545562,6.0053095386783255,405.5765109245633,1887291,160
40.68978,-73.95826,1,1,1366.0,0.02,2,0,919,0.008517848554654796,4.770851300969198,118.01966946659036,8698962,65
40.80618,-73.94288,30,0,-1.0,0.0,6,241,1557,0.018824932934812976,4.6781099203278735,107.566570925714,32122767,53
40.82627,-73.90803000000002,2,0,-1.0,0.0,1,0,1557,0.028540247020629763,4.8658887722311945,129.78623777099585,20690341,65
40.83416,-73.94327,2,2,6.0,2.0,1,86,774,0.006466401317577357,4.778012349503805,118.86784734456667,34358866,55
40.79837,-73.96061,4,3,15.0,2.37,1,275,574,0.002429325009130537,6.029420976785045,415.47439040366856,35005222,400
40.68731,-73.9745,3,7,78.0,0.19,1,0,74,0.0037194892122347062,5.6329452379118665,279.4840536709318,3171880,165
40.6714,-73.95546999999998,2,75,13.0,2.56,1,275,346,0.003920188005712573,5.492321317137647,242.82021587237375,16627834,75
40.67559,-73.96066,3,1,964.0,0.03,1,0,346,0.00543444882209724,5.655015752596205,285.7209835383439,15969978,45
40.76587,-73.87968000000002,2,8,45.0,1.88,1,10,1439,0.02233952282388628,5.550395343669014,257.33927325026394,32224599,40
40.756,-73.97078,3,19,226.0,0.67,1,0,1452,0.006968061566908598,4.5335555784142105,93.08895844842304,16673377,122
40.82008,-73.94057,1,30,1.0,6.25,2,149,1557,0.005590169943748712,4.758839042513207,116.61046748820746,30465758,50
40.74977,-73.99647,1,145,14.0,3.48,12,342,1175,0.011978290779556429,4.812826551697412,123.07901551699595,3496384,85
40.69385,-73.94413,3,86,12.0,2.57,4,0,347,0.01767733930770854,4.748879055195836,115.45479351370221,14885186,50
40.81264,-73.94601999999998,2,55,22.0,3.5,1,133,1557,0.014749240658405403,6.018357270409028,410.90303841936344,21633212,225
40.76504,-73.99491,30,4,62.0,0.12,31,339,1175,0.012545477671242833,6.007718461739844,406.5546912424785,12964763,150
40.74442,-73.99908,2,2,85.0,0.32,1,0,1175,0.017287312399549924,5.654325399690102,285.5238032968313,29844533,220
40.72025,-73.9436,1,92,10.0,3.93,1,33,452,0.04007663440210105,6.051430316615113,424.72007999164333,20177584,115
40.76027,-73.90768,1,6,3.0,1.91,1,323,1439,0.021104119976930652,5.550395343669014,257.33927325026394,33361338,60
40.69811,-73.93051,3,1,1445.0,0.02,1,0,342,0.028065833534748962,5.008077521308996,149.6168243289641,7070287,60
40.67424000000001,-73.88136,30,12,249.0,0.38,3,193,989,0.01654927539199483,5.5486294915261025,256.8852511290864,14011511,29
40.7478,-73.94113,29,14,183.0,1.7,1,364,452,0.01660860996591666,5.550395343669014,257.33927325026394,29705876,200
40.73305,-73.98255,5,4,867.0,0.08,1,0,1452,0.019499442094574503,4.756132553128905,116.29528920158788,5505918,73
40.70041,-73.92884000000002,5,2,8.0,0.94,2,323,342,0.02739291426630952,5.5486294915261025,256.8852511290864,33856727,90
40.79805,-73.93943,4,24,45.0,0.56,2,3,574,0.022110864750164966,6.002154280170242,404.29882895625354,10166883,180
40.70102,-73.92864,2,52,47.0,2.21,1,288,342,0.02747861663185374,5.5486294915261025,256.8852511290864,4050795,90
40.71627,-73.99404,1,4,1597.0,0.06,1,0,372,0.00612907725518622,4.756132553128905,116.29528920158788,2310008,75
40.6885,-73.99526,2,205,8.0,5.08,1,6,573,0.014019474811847368,6.015848184285966,409.87333964939575,11412980,160
40.66156,-73.94706,1,81,15.0,3.5,1,35,346,0.015020496463169122,6.018357270409028,410.90303841936344,20203086,90
40.69684,-73.92241,2,1,188.0,0.16,2,5,342,0.0200613626655878,6.002154280170242,404.29882895625354,30324051,100
40.64476,-73.96473,30,0,-1.0,0.0,7,365,83,0.0007668670028093042,4.598422807195261,99.3275333655582,16835493,28
40.88283,-73.89326,3,2,774.0,0.07,1,363,1511,0.00994550853400432,5.5380716208805385,254.18735694664383,15461512,60
40.7224,-73.81039,6,3,35.0,0.3,2,89,1130,0.05633161141845953,5.667967595685967,289.44566556529173,18888212,40
40.6354,-73.90039,2,45,14.0,9.64,1,30,294,0.010569746874932033,5.999587879249491,403.26256637075966,31711274,60
40.74837,-74.00228,2,12,637.0,0.5,1,0,1175,0.017764919645166403,4.756132553128905,116.29528920158788,19622470,100
40.6667,-73.78469,1,86,3.0,13.3,8,335,1130,0.05140967462453625,5.667967595685967,289.44566556529173,31086198,100
40.76609000000001,-73.98038000000003,1,0,-1.0,0.0,1,0,1175,0.011677424801736815,4.850058500263095,127.74786291102863,4824849,200
40.69194,-73.95952,3,78,57.0,1.13,1,312,919,0.010892804230322507,5.999587879249491,403.26256637075966,1750527,195
40.71189,-73.9649,3,2,84.0,0.43,1,0,573,0.02511752045883523,5.648472249547643,283.85747101070586,32221325,100
40.68549,-73.94724000000002,2,46,42.0,0.54,4,301,347,0.009883714129800146,4.912910463789654,136.03476305743789,507393,49
40.61035,-74.11711,2,11,5.0,3.88,3,38,387,0.10824991767664117,6.487752642171637,657.0450873093873,33241498,78
40.67442,-73.92949,1,4,2.0,4.0,3,364,908,0.02448880707588912,5.492321317137647,242.82021587237375,35753330,50
40.62924,-73.96311,2,0,-1.0,0.0,1,0,99,0.005850594243316531,4.843496649188281,126.91234473038523,9508780,83
40.82265,-73.94686,21,7,69.0,0.29,1,286,1557,0.010462552269882337,4.758839042513207,116.61046748820746,18852245,55
40.72843,-73.97872,2,3,1365.0,0.06,1,0,1452,0.023156490278096045,5.647156494736882,283.48422977847326,5518629,195
40.71276,-73.96300000000002,1,2,1282.0,0.05,1,0,573,0.02720175571537814,5.114836124905325,166.47349788764242,10115781,80
40.73271,-74.00324,4,10,37.0,2.56,1,127,372,0.014996500525121814,6.018357270409028,410.90303841936344,31799369,700
40.6891,-73.95452,2,7,32.0,0.36,2,49,919,0.008063372991500232,4.912910463789654,136.03476305743789,21369311,70
40.83088,-73.86492,2,23,28.0,2.54,3,109,1789,0.00472721186324432,5.5380716208805385,254.18735694664383,28464767,42
40.68638,-73.92856,2,122,8.0,3.96,1,59,292,0.023579913528262268,6.002486697794962,404.4332473529365,15983139,155
40.70917,-74.0146,6,100,24.0,1.14,1,310,1362,0.006969553931212616,5.999587879249491,403.26256637075966,435946,208
40.79527,-73.96666,5,1,58.0,0.5,1,0,574,0.0052704952328990005,4.756132553128905,116.29528920158788,34245023,48
40.79497,-73.9477,1,7,407.0,0.42,1,0,574,0.013799688402285218,5.756262594533513,316.16448317236836,23306531,118
40.68348,-73.98087,3,3,1280.0,0.05,1,0,1376,0.003322387244132507,5.638526292826941,281.04823034019915,4492821,120
40.72703,-73.99264000000002,5,2,122.0,0.46,1,0,372,0.011509967332695494,5.628344178719564,278.20108476796236,32050071,189
40.6735,-73.95562,1,0,-1.0,0.0,1,0,346,0.004807002600369812,4.914742204255348,136.28417179397272,24247380,45
40.76402,-73.98909,2,67,15.0,3.93,1,67,1175,0.008531042726415142,6.0053095386783255,405.5765109245633,22386804,110
40.68528,-73.97528,1,89,71.0,1.77,1,0,74,0.001806792738527005,5.6329452379118665,279.4840536709318,4908634,175
40.82016,-73.94559,3,1,53.0,0.56,1,0,1557,0.009849507601902384,4.761886194577941,116.96633923729146,2310542,199
40.76494,-73.98874,1,0,-1.0,0.0,2,360,1175,0.009302309928182468,5.700416118130122,298.991790989782,35711784,250
40.7859,-73.9779,1,1,919.0,0.03,1,0,574,0.019348069154314505,4.754195556609107,116.07024365771655,9973654,95
40.68503,-73.98232,2,31,1.0,2.04,1,0,1376,0.004702122605804321,5.092553964470499,162.80513005568105,24065408,50
40.63111,-74.09000999999998,1,37,1.0,4.25,2,172,387,0.07839078260227207,6.497891352986293,663.7405618276115,26157329,99
40.72418,-73.94528000000003,2,2,1047.0,0.03,1,0,452,0.035864071506168674,4.985522013694294,146.2799152180548,3116279,83
40.76374000000001,-73.98872,3,1,1282.0,0.02,1,0,1175,0.008147154718064408,5.649701689281545,284.2066712806896,10149393,115
40.71638,-73.96356999999998,3,2,1172.0,0.05,1,0,573,0.028642258884404793,5.6457429955834835,283.08380812418363,9995725,125
40.75953,-73.98938000000003,6,22,7.0,2.1,2,56,1175,0.00474447151956871,6.0053095386783255,405.5765109245633,27545876,151
40.62672,-74.02802,30,56,309.0,1.14,4,208,387,0.01831242575411489,5.5486294915261025,256.8852511290864,6221877,65
40.75364,-73.8108,2,51,14.0,1.98,4,156,1439,0.08087968904487812,5.642867274336801,282.2709074007187,18877694,50
40.72683,-73.99328,3,4,114.0,0.59,1,0,372,0.010957699941140547,5.620234876557401,275.95419079393014,11121739,180
40.80142,-73.96931,7,0,-1.0,0.0,1,365,574,0.009492329534936256,4.687810478946772,108.61510420939508,363673,3000
40.69753,-73.93619,2,20,13.0,0.41,1,19,347,0.025930139317020425,5.5486294915261025,256.8852511290864,3684144,55
40.70705,-73.94976,5,1,400.0,0.07,1,0,919,0.026630596012861024,5.114836124905325,166.47349788764242,24284701,70
40.67528,-73.906,2,3,547.0,0.16,2,0,908,0.0031296600454365385,5.092553964470499,162.80513005568105,21978281,40
40.68904000000001,-73.97269,4,20,18.0,2.32,1,268,74,0.006214209523349003,5.999587879249491,403.26256637075966,28978145,210
40.81872,-73.94363,7,1,45.0,0.65,2,150,1557,0.008825599129805416,5.999587879249491,403.26256637075966,34967770,300
40.71275,-73.96049000000002,2,5,1.0,1.06,1,0,573,0.029425806259114885,5.114836124905325,166.47349788764242,31984471,50
40.68743,-73.94451,7,2,8.0,1.33,2,4,347,0.013220364783170352,4.912910463789654,136.03476305743789,32788887,50
40.70741,-73.91421,3,13,44.0,0.82,1,83,342,0.021236294686225544,5.550395343669014,257.33927325026394,23684655,55
40.7411,-74.00184,5,31,1115.0,0.68,1,0,1175,0.021568658048178507,4.756132553128905,116.29528920158788,8698671,112
40.66869000000001,-73.9878,4,168,17.0,1.41,3,340,572,0.009512170151968157,5.5486294915261025,256.8852511290864,10962,89
40.57863,-73.98455,18,1,143.0,0.21,10,221,386,0.015443402507209504,4.620274286070798,101.52187434701955,30548591,29
40.72017,-73.9575,120,0,-1.0,0.0,1,263,573,0.0357874357002635,5.810225735250441,333.69444377210874,21160332,200
40.72224,-73.99491,1,156,38.0,2.46,1,111,372,0.006482763916724762,5.999587879249491,403.26256637075966,2547198,150
40.75507,-73.98883000000002,1,0,-1.0,0.0,13,364,1175,0.0027565866574419404,4.541524001439824,93.83369389125441,34490364,100
40.77107,-73.95517,30,71,13.0,1.42,3,248,452,0.012076991554195214,5.995315300070579,401.5432706550561,5791707,100
40.71653,-73.95554,3,24,2042.0,0.28,3,0,919,0.035174328195433896,5.115090905420874,166.51591749487474,296844,30
40.69585,-73.90966999999998,2,12,42.0,1.01,2,0,342,0.009046588970425576,5.1087725687948256,165.46713065777203,25893395,60
40.72592,-73.98701,2,1,43.0,0.68,1,0,372,0.015073934721902455,5.659441317361891,286.98826239987744,34420423,600
40.72016,-73.95461999999998,2,3,308.0,0.22,1,0,1452,0.03790428316169268,5.6350400722430765,280.0701401242707,22863062,275
40.79405,-73.9658,1,0,-1.0,0.0,1,0,574,0.004801820488106194,4.096162083546718,60.10915044105696,13880280,60
40.68253,-73.9501,1,31,291.0,0.89,1,345,347,0.006044740275637653,5.999587879249491,403.26256637075966,14759843,99
40.68336,-73.96122,1,0,-1.0,0.0,1,0,919,0.004799456635916624,5.03367686412125,153.49636164704862,9908067,45
40.7424,-73.9837,3,0,-1.0,0.0,1,28,1452,0.011841420607321556,5.70904747574282,301.583665668421,26291721,220
40.67837,-73.95421999999998,2,0,-1.0,0.0,3,189,347,0.0027454553356537226,5.790417241310301,327.149496187606,20452330,298
40.8072,-73.94513,28,3,251.0,0.33,1,0,1557,0.018794094817259393,4.761886194577941,116.96633923729146,28637994,55
40.69033,-73.9931,5,1,185.0,0.16,1,35,573,0.011279662849565757,5.999587879249491,403.26256637075966,29513629,150
40.71688,-73.94584,2,88,41.0,1.31,1,223,919,0.03716754046207799,6.042390614140252,420.8980379218657,1958765,250
40.77313,-73.94824,2,5,61.0,1.39,1,0,452,0.014858688535673823,5.681413563135253,293.3638252551628,32739824,111
40.71256,-73.95695,30,19,109.0,0.43,1,0,919,0.031180166837276375,5.131118120724877,169.20620527891006,7656308,45
40.67986,-73.97027,2,9,393.0,0.25,1,0,74,0.008061290219313939,5.6329452379118665,279.4840536709318,5299177,190
40.74442,-73.98047,1,1,8.0,1.0,1,221,1452,0.008292777701092905,5.999587879249491,403.26256637075966,35230828,225
40.81709,-73.84810999999998,2,0,-1.0,0.0,7,177,1789,0.020538084915606814,5.511885911907419,247.61767211424333,36351030,39
40.66302,-73.95144,2,104,1.0,4.0,2,168,346,0.0107025396051519,5.999587879249491,403.26256637075966,18375685,175
40.75095,-73.99628,1,0,-1.0,0.0,20,365,1175,0.011240715724520746,4.7277403382235565,113.03984172684783,34207902,219
40.69377,-73.96229,3,0,-1.0,0.0,2,2,919,0.01353245964339481,5.52339319480549,250.48353624833481,16475935,100
40.76591,-73.97886,12,1,287.0,0.1,1,110,1175,0.012363150488460763,6.005734859975178,405.7490479413954,26004664,333
40.70642,-74.01756,3,59,22.0,1.49,1,184,1362,0.010977939788509347,5.999587879249491,403.26256637075966,10812612,245
40.70559,-74.00669,2,20,29.0,3.02,1,76,1669,0.006444334333352859,5.999587879249491,403.26256637075966,30927349,420
40.68537,-73.8775,3,160,18.0,3.44,2,256,989,0.014977475621745305,6.018357270409028,410.90303841936344,8308683,75
40.6485,-73.95439,1,18,25.0,0.79,1,154,83,0.011046373386775901,5.5486294915261025,256.8852511290864,16578112,36
40.72829,-74.00233,3,2,915.0,0.07,1,0,372,0.010485373050113328,5.627028423908804,277.83528105908886,16394824,150
40.6627,-73.95875,5,8,1868.0,0.11,1,365,346,0.007659012599547383,5.5486294915261025,256.8852511290864,1018181,75
40.75879000000001,-73.9638,360,1,1648.0,0.02,1,0,452,0.010545976721011452,5.627466422123694,277.95699907041615,1039435,220
40.81891,-73.93786,7,1,48.0,0.61,1,43,1557,0.005160717004448438,5.999587879249491,403.26256637075966,32692224,73
40.75498,-73.96426,29,0,-1.0,0.0,96,203,452,0.011762109717216944,5.70904747574282,301.583665668421,27831194,212
40.69463,-73.94546,3,1,19.0,1.0,3,81,347,0.017447860757121837,4.912910463789654,136.03476305743789,35577986,46
40.82343,-73.95469,5,4,42.0,1.11,7,237,774,0.017792705977448097,4.758839042513207,116.61046748820746,31042303,50
40.68048,-73.9654,2,61,15.0,2.72,1,239,919,0.00859922694200705,5.999587879249491,403.26256637075966,20573255,105
40.69046,-73.95167,2,35,29.0,0.4,1,36,919,0.010452659183197759,5.999587879249491,403.26256637075966,230321,80
40.71239,-73.95036999999998,3,7,5.0,3.0,1,66,919,0.03167940315094847,6.002486697794962,404.4332473529365,34036333,100
40.67453,-73.96785,30,0,-1.0,0.0,3,281,346,0.009569586929434526,5.780822815076575,324.0256939868393,17751792,158
40.68553,-73.95965,3,8,70.0,0.63,1,12,919,0.005007364975717039,5.999587879249491,403.26256637075966,25475257,95
40.69076,-73.95883,1,18,23.0,1.07,1,362,919,0.009587112391124458,4.912910463789654,136.03476305743789,23184752,70
40.70486,-74.01799,1,0,-1.0,0.0,7,360,1362,0.01230229742772126,4.684164047810892,108.2197679328807,34516185,100
40.75622,-73.99405,1,12,63.0,1.19,1,89,1175,0.007824590085088394,4.758839042513207,116.61046748820746,28049316,100
40.66863,-73.95045999999998,3,3,407.0,0.16,1,89,346,0.008950452167366346,5.999587879249491,403.26256637075966,22179082,120
40.82896,-73.94059,1,0,-1.0,0.0,1,0,774,0.0026551433106313227,4.313319399842684,74.68799724988281,5931824,50
40.70177,-73.89797,1,1,233.0,0.13,1,0,358,0.01275539246750087,5.194799743426954,180.33202650722947,29661457,75
40.8298,-73.94683,1,141,18.0,2.99,4,348,774,0.008627506360477964,4.758839042513207,116.61046748820746,7064935,70
40.71436,-73.95421,3,11,777.0,0.26,1,0,919,0.033085335784907514,5.131118120724877,169.20620527891006,9679337,46
